district,week,y_true,horizon,model,yhat
003,2021-03-15,238.0,8,prophet,221.2901252761109
003,2021-03-15,238.0,8,xgboost,234.30059814453125
003,2021-03-22,221.0,8,seasonal_naive,215.0
003,2021-03-22,221.0,8,sarima,269.5959698421252
003,2021-03-22,221.0,8,prophet,221.2901252761109
003,2021-03-22,221.0,8,xgboost,244.51487731933594
003,2021-03-29,203.0,8,seasonal_naive,277.0
003,2021-03-29,203.0,8,sarima,249.53832596261793
003,2021-03-29,203.0,8,prophet,229.45431915858825
003,2021-03-29,203.0,8,xgboost,247.09298706054688
003,2021-04-05,210.0,8,seasonal_naive,214.0
003,2021-04-05,210.0,8,sarima,225.9497475756404
003,2021-04-05,210.0,8,prophet,229.45431915858825
003,2021-04-05,210.0,8,xgboost,242.56993103027344
003,2021-04-12,229.0,8,seasonal_naive,220.0
003,2021-04-12,229.0,8,sarima,236.978045770746
003,2021-04-12,229.0,8,prophet,223.0156222734435
003,2021-04-12,229.0,8,xgboost,242.04905700683594
003,2021-04-19,228.0,8,seasonal_naive,221.0
003,2021-04-19,228.0,8,sarima,213.47462255573177
003,2021-04-19,228.0,8,prophet,223.0156222734435
003,2021-04-19,228.0,8,xgboost,242.45761108398438
003,2021-04-26,221.0,8,seasonal_naive,255.0
003,2021-04-26,221.0,8,sarima,256.7087550427806
003,2021-04-26,221.0,8,prophet,237.58834155175467
003,2021-04-26,221.0,8,xgboost,249.49664306640625
003,2021-05-03,239.0,8,seasonal_naive,243.0
003,2021-05-03,239.0,8,sarima,251.1123339106153
003,2021-05-03,239.0,8,prophet,237.58834155175467
003,2021-05-03,239.0,8,xgboost,250.89024353027344
003,2021-05-10,210.0,8,seasonal_naive,243.0
003,2021-05-10,210.0,8,sarima,249.0142079294091
003,2021-05-10,210.0,8,prophet,268.3174124277123
003,2021-05-10,210.0,8,xgboost,251.88516235351562
003,2021-05-17,189.0,8,seasonal_naive,231.0
003,2021-05-17,189.0,8,sarima,249.77825468689463
003,2021-05-17,189.0,8,prophet,268.3174124277123
003,2021-05-17,189.0,8,xgboost,250.671875
003,2021-05-24,208.0,8,seasonal_naive,231.0
003,2021-05-24,208.0,8,sarima,245.2328212159663
003,2021-05-24,208.0,8,prophet,265.59574734522585
003,2021-05-24,208.0,8,xgboost,242.47645568847656
003,2021-05-31,217.0,8,seasonal_naive,245.0
003,2021-05-31,217.0,8,sarima,242.4732767205868
003,2021-05-31,217.0,8,prophet,265.59574734522585
003,2021-05-31,217.0,8,xgboost,256.42169189453125
003,2021-06-07,180.0,8,seasonal_naive,216.0
003,2021-06-07,180.0,8,sarima,243.62444774952257
003,2021-06-07,180.0,8,prophet,276.15052431234875
003,2021-06-07,180.0,8,xgboost,264.4183349609375
003,2021-06-14,176.0,8,seasonal_naive,217.0
003,2021-06-14,176.0,8,sarima,225.0589379334101
003,2021-06-14,176.0,8,prophet,276.15052431234875
003,2021-06-14,176.0,8,xgboost,255.20899963378906
003,2021-06-21,201.0,8,seasonal_naive,210.0
003,2021-06-21,201.0,8,sarima,222.84197038606635
003,2021-06-21,201.0,8,prophet,261.5959774260202
003,2021-06-21,201.0,8,xgboost,258.6854553222656
003,2021-06-28,208.0,8,seasonal_naive,238.0
003,2021-06-28,208.0,8,sarima,233.67992707475457
003,2021-06-28,208.0,8,prophet,261.5959774260202
003,2021-06-28,208.0,8,xgboost,256.4222717285156
003,2021-07-05,233.0,8,seasonal_naive,244.0
003,2021-07-05,233.0,8,sarima,225.2036158339663
003,2021-07-05,233.0,8,prophet,262.35839077529613
003,2021-07-05,233.0,8,xgboost,255.56044006347656
003,2021-07-12,226.0,8,seasonal_naive,203.0
003,2021-07-12,226.0,8,sarima,236.58667295047655
003,2021-07-12,226.0,8,prophet,262.35839077529613
003,2021-07-12,226.0,8,xgboost,239.997314453125
003,2021-07-19,223.0,8,seasonal_naive,210.0
003,2021-07-19,223.0,8,sarima,221.08403343466975
003,2021-07-19,223.0,8,prophet,257.71381121621516
003,2021-07-19,223.0,8,xgboost,244.14111328125
003,2021-07-26,213.0,8,seasonal_naive,216.0
003,2021-07-26,213.0,8,sarima,229.98926852987609
003,2021-07-26,213.0,8,prophet,257.71381121621516
003,2021-07-26,213.0,8,xgboost,246.99691772460938
003,2021-08-02,221.0,8,seasonal_naive,224.0
003,2021-08-02,221.0,8,sarima,238.9106962786011
003,2021-08-02,221.0,8,prophet,228.82683406278585
003,2021-08-02,221.0,8,xgboost,222.0237579345703
003,2021-08-09,210.0,8,seasonal_naive,191.0
003,2021-08-09,210.0,8,sarima,204.4472847311068
003,2021-08-09,210.0,8,prophet,228.82683406278585
003,2021-08-09,210.0,8,xgboost,219.08245849609375
003,2021-08-16,208.0,8,seasonal_naive,207.0
003,2021-08-16,208.0,8,sarima,205.7713564001563
003,2021-08-16,208.0,8,prophet,197.51375312550485
003,2021-08-16,208.0,8,xgboost,212.69422912597656
003,2021-08-23,180.0,8,seasonal_naive,203.0
003,2021-08-23,180.0,8,sarima,212.13130143651583
003,2021-08-23,180.0,8,prophet,197.51375312550485
003,2021-08-23,180.0,8,xgboost,219.60096740722656
003,2021-08-30,223.0,8,seasonal_naive,226.0
003,2021-08-30,223.0,8,sarima,203.05074846502964
003,2021-08-30,223.0,8,prophet,209.29193476770632
003,2021-08-30,223.0,8,xgboost,218.33721923828125
003,2021-09-06,232.0,8,seasonal_naive,225.0
003,2021-09-06,232.0,8,sarima,202.87717190507425
003,2021-09-06,232.0,8,prophet,209.29193476770632
003,2021-09-06,232.0,8,xgboost,228.2139892578125
003,2021-09-13,205.0,8,seasonal_naive,197.0
003,2021-09-13,205.0,8,sarima,183.5515011941276
003,2021-09-13,205.0,8,prophet,203.90968792081472
003,2021-09-13,205.0,8,xgboost,214.56661987304688
003,2021-09-20,185.0,8,seasonal_naive,189.0
003,2021-09-20,185.0,8,sarima,200.73056568869043
003,2021-09-20,185.0,8,prophet,203.90968792081472
003,2021-09-20,185.0,8,xgboost,216.10977172851562
003,2021-09-27,175.0,8,seasonal_naive,193.0
003,2021-09-27,175.0,8,sarima,198.8386172614786
003,2021-09-27,175.0,8,prophet,194.81544717938417
003,2021-09-27,175.0,8,xgboost,207.7637176513672
003,2021-10-04,213.0,8,seasonal_naive,194.0
003,2021-10-04,213.0,8,sarima,208.9982426182196
003,2021-10-04,213.0,8,prophet,194.81544717938417
003,2021-10-04,213.0,8,xgboost,217.26846313476562
003,2021-10-11,193.0,8,seasonal_naive,189.0
003,2021-10-11,193.0,8,sarima,176.97937315869757
003,2021-10-11,193.0,8,prophet,191.31456171096124
003,2021-10-11,193.0,8,xgboost,221.99838256835938
003,2021-10-18,207.0,8,seasonal_naive,209.0
003,2021-10-18,207.0,8,sarima,202.4890248102364
003,2021-10-18,207.0,8,prophet,191.31456171096124
003,2021-10-18,207.0,8,xgboost,208.8927764892578
003,2021-10-25,179.0,8,seasonal_naive,202.0
003,2021-10-25,179.0,8,sarima,198.52882000611564
003,2021-10-25,179.0,8,prophet,199.87670183541815
003,2021-10-25,179.0,8,xgboost,213.88516235351562
003,2021-11-01,189.0,8,seasonal_naive,213.0
003,2021-11-01,189.0,8,sarima,230.24761786673685
003,2021-11-01,189.0,8,prophet,199.87670183541815
003,2021-11-01,189.0,8,xgboost,201.9797821044922
003,2021-11-08,154.0,8,seasonal_naive,219.0
003,2021-11-08,154.0,8,sarima,218.99619024375068
003,2021-11-08,154.0,8,prophet,201.21760441539544
003,2021-11-08,154.0,8,xgboost,208.0475616455078
003,2021-11-15,192.0,8,seasonal_naive,216.0
003,2021-11-15,192.0,8,sarima,208.79848011494744
003,2021-11-15,192.0,8,prophet,201.21760441539544
003,2021-11-15,192.0,8,xgboost,208.86361694335938
003,2021-11-22,190.0,8,seasonal_naive,186.0
003,2021-11-22,190.0,8,sarima,191.71514416175057
003,2021-11-22,190.0,8,prophet,182.3654640483959
003,2021-11-22,190.0,8,xgboost,197.72152709960938
003,2021-11-29,187.0,8,seasonal_naive,176.0
003,2021-11-29,187.0,8,sarima,186.74933546665295
003,2021-11-29,187.0,8,prophet,182.3654640483959
003,2021-11-29,187.0,8,xgboost,200.17575073242188
003,2021-12-06,188.0,8,seasonal_naive,157.0
003,2021-12-06,188.0,8,sarima,176.7254787263189
003,2021-12-06,188.0,8,prophet,176.485104890401
003,2021-12-06,188.0,8,xgboost,193.06593322753906
003,2021-12-13,184.0,8,seasonal_naive,162.0
003,2021-12-13,184.0,8,sarima,178.19976655582235
003,2021-12-13,184.0,8,prophet,176.485104890401
003,2021-12-13,184.0,8,xgboost,207.49801635742188
003,2021-12-20,177.0,8,seasonal_naive,152.0
003,2021-12-20,177.0,8,sarima,177.71449988615126
003,2021-12-20,177.0,8,prophet,180.32134446727497
003,2021-12-20,177.0,8,xgboost,202.29212951660156
003,2021-12-27,169.0,8,seasonal_naive,202.0
003,2021-12-27,169.0,8,sarima,196.5024555024349
003,2021-12-27,169.0,8,prophet,180.32134446727497
003,2021-12-27,169.0,8,xgboost,211.3597412109375
003,2022-01-03,208.0,8,seasonal_naive,211.0
003,2022-01-03,208.0,8,sarima,189.91753200467883
003,2022-01-03,208.0,8,prophet,192.89392536471692
003,2022-01-03,208.0,8,xgboost,211.57269287109375
003,2022-01-10,182.0,8,seasonal_naive,198.0
003,2022-01-10,182.0,8,sarima,183.90454738471175
003,2022-01-10,182.0,8,prophet,192.89392536471692
003,2022-01-10,182.0,8,xgboost,220.7235565185547
003,2022-01-17,223.0,8,seasonal_naive,196.0
003,2022-01-17,223.0,8,sarima,175.42984022530197
003,2022-01-17,223.0,8,prophet,188.9110041280723
003,2022-01-17,223.0,8,xgboost,212.78866577148438
003,2022-01-24,209.0,8,seasonal_naive,217.0
003,2022-01-24,209.0,8,sarima,185.9634445355082
003,2022-01-24,209.0,8,prophet,188.9110041280723
003,2022-01-24,209.0,8,xgboost,229.02886962890625
003,2022-01-31,216.0,8,seasonal_naive,210.0
003,2022-01-31,216.0,8,sarima,181.37495675709948
003,2022-01-31,216.0,8,prophet,193.4543066501436
003,2022-01-31,216.0,8,xgboost,232.02635192871094
003,2022-02-07,219.0,8,seasonal_naive,170.0
003,2022-02-07,219.0,8,sarima,156.2891861464876
003,2022-02-07,219.0,8,prophet,193.4543066501436
003,2022-02-07,219.0,8,xgboost,233.9509735107422
003,2022-02-14,216.0,8,seasonal_naive,183.0
003,2022-02-14,216.0,8,sarima,166.78150187165
003,2022-02-14,216.0,8,prophet,195.55125154719784
003,2022-02-14,216.0,8,xgboost,226.57913208007812
003,2022-02-21,204.0,8,seasonal_naive,198.0
003,2022-02-21,204.0,8,sarima,177.71876210466718
003,2022-02-21,204.0,8,prophet,195.55125154719784
003,2022-02-21,204.0,8,xgboost,225.3748779296875
003,2022-02-28,240.0,8,seasonal_naive,209.0
003,2022-02-28,240.0,8,sarima,178.7993479437439
003,2022-02-28,240.0,8,prophet,193.4219350693296
003,2022-02-28,240.0,8,xgboost,226.0626678466797
003,2022-03-07,212.0,8,seasonal_naive,216.0
003,2022-03-07,212.0,8,sarima,183.6985856602205
003,2022-03-07,212.0,8,prophet,193.4219350693296
003,2022-03-07,212.0,8,xgboost,235.56312561035156
003,2022-03-14,246.0,8,seasonal_naive,238.0
003,2022-03-14,246.0,8,sarima,215.81555016861648
003,2022-03-14,246.0,8,prophet,218.35525521912533
003,2022-03-14,246.0,8,xgboost,232.0797882080078
003,2022-03-21,232.0,8,seasonal_naive,221.0
003,2022-03-21,232.0,8,sarima,206.76533051866585
003,2022-03-21,232.0,8,prophet,218.35525521912533
003,2022-03-21,232.0,8,xgboost,239.17913818359375
003,2022-03-28,224.0,8,seasonal_naive,203.0
003,2022-03-28,224.0,8,sarima,228.3417753593327
003,2022-03-28,224.0,8,prophet,224.9266812160567
003,2022-03-28,224.0,8,xgboost,237.7853546142578
003,2022-04-04,238.0,8,seasonal_naive,210.0
003,2022-04-04,238.0,8,sarima,200.70958272306575
003,2022-04-04,238.0,8,prophet,224.9266812160567
003,2022-04-04,238.0,8,xgboost,259.7295837402344
003,2022-04-11,224.0,8,seasonal_naive,229.0
003,2022-04-11,224.0,8,sarima,213.34016749027413
003,2022-04-11,224.0,8,prophet,221.7899224337252
003,2022-04-11,224.0,8,xgboost,260.1881408691406
003,2022-04-18,259.0,8,seasonal_naive,228.0
003,2022-04-18,259.0,8,sarima,213.2839038108046
003,2022-04-18,259.0,8,prophet,221.7899224337252
003,2022-04-18,259.0,8,xgboost,261.0025329589844
003,2022-04-25,253.0,8,seasonal_naive,221.0
003,2022-04-25,253.0,8,sarima,226.3653142434802
003,2022-04-25,253.0,8,prophet,237.4802540217227
003,2022-04-25,253.0,8,xgboost,261.6075744628906
003,2022-05-02,233.0,8,seasonal_naive,239.0
003,2022-05-02,233.0,8,sarima,229.8473430029996
003,2022-05-02,233.0,8,prophet,237.4802540217227
003,2022-05-02,233.0,8,xgboost,264.4671630859375
003,2022-05-09,224.0,8,seasonal_naive,210.0
003,2022-05-09,224.0,8,sarima,215.1400916748356
003,2022-05-09,224.0,8,prophet,221.24355796834
003,2022-05-09,224.0,8,xgboost,264.4823303222656
003,2022-05-16,261.0,8,seasonal_naive,189.0
003,2022-05-16,261.0,8,sarima,198.67063380886768
003,2022-05-16,261.0,8,prophet,221.24355796834
003,2022-05-16,261.0,8,xgboost,261.6750183105469
003,2022-05-23,242.0,8,seasonal_naive,208.0
003,2022-05-23,242.0,8,sarima,208.15484883271316
003,2022-05-23,242.0,8,prophet,224.5825128362269
003,2022-05-23,242.0,8,xgboost,260.3122253417969
003,2022-05-30,237.0,8,seasonal_naive,217.0
003,2022-05-30,237.0,8,sarima,219.91369677868005
003,2022-05-30,237.0,8,prophet,224.5825128362269
003,2022-05-30,237.0,8,xgboost,259.8680725097656
003,2022-06-06,278.0,8,seasonal_naive,180.0
003,2022-06-06,278.0,8,sarima,186.55076227465665
003,2022-06-06,278.0,8,prophet,231.27119715354704
003,2022-06-06,278.0,8,xgboost,269.8571472167969
003,2022-06-13,277.0,8,seasonal_naive,176.0
003,2022-06-13,277.0,8,sarima,184.97942524875023
003,2022-06-13,277.0,8,prophet,231.27119715354704
003,2022-06-13,277.0,8,xgboost,265.5572814941406
003,2022-06-20,233.0,8,seasonal_naive,201.0
003,2022-06-20,233.0,8,sarima,194.75236836378335
003,2022-06-20,233.0,8,prophet,221.9951156664281
003,2022-06-20,233.0,8,xgboost,264.1352233886719
003,2022-06-27,280.0,8,seasonal_naive,208.0
003,2022-06-27,280.0,8,sarima,211.93068202508567
003,2022-06-27,280.0,8,prophet,221.9951156664281
003,2022-06-27,280.0,8,xgboost,255.046630859375
003,2022-07-04,312.0,8,seasonal_naive,233.0
003,2022-07-04,312.0,8,sarima,227.90016193342373
003,2022-07-04,312.0,8,prophet,225.85697160258
003,2022-07-04,312.0,8,xgboost,256.5860900878906
003,2022-07-11,246.0,8,seasonal_naive,226.0
003,2022-07-11,246.0,8,sarima,204.5436301323962
003,2022-07-11,246.0,8,prophet,225.85697160258
003,2022-07-11,246.0,8,xgboost,254.97647094726562
003,2022-07-18,244.0,8,seasonal_naive,223.0
003,2022-07-18,244.0,8,sarima,206.40633810570944
003,2022-07-18,244.0,8,prophet,231.59415891160737
003,2022-07-18,244.0,8,xgboost,250.9993133544922
003,2022-07-25,276.0,8,seasonal_naive,213.0
003,2022-07-25,276.0,8,sarima,204.30411922697664
003,2022-07-25,276.0,8,prophet,231.59415891160737
003,2022-07-25,276.0,8,xgboost,246.25311279296875
003,2022-08-01,272.0,8,seasonal_naive,221.0
003,2022-08-01,272.0,8,sarima,212.41730741005708
003,2022-08-01,272.0,8,prophet,212.1000644033256
003,2022-08-01,272.0,8,xgboost,229.0289306640625
003,2022-08-08,242.0,8,seasonal_naive,210.0
003,2022-08-08,242.0,8,sarima,190.17832800420737
003,2022-08-08,242.0,8,prophet,212.1000644033256
003,2022-08-08,242.0,8,xgboost,225.786376953125
003,2022-08-15,282.0,8,seasonal_naive,208.0
003,2022-08-15,282.0,8,sarima,197.35020398366927
003,2022-08-15,282.0,8,prophet,196.95543304989695
003,2022-08-15,282.0,8,xgboost,228.19647216796875
003,2022-08-22,235.0,8,seasonal_naive,180.0
003,2022-08-22,235.0,8,sarima,181.55206308743405
003,2022-08-22,235.0,8,prophet,196.95543304989695
003,2022-08-22,235.0,8,xgboost,236.3588409423828
003,2022-08-29,268.0,8,seasonal_naive,223.0
003,2022-08-29,268.0,8,sarima,214.4902927956989
003,2022-08-29,268.0,8,prophet,211.2075699431444
003,2022-08-29,268.0,8,xgboost,234.2104949951172
003,2022-09-05,213.0,8,seasonal_naive,232.0
003,2022-09-05,213.0,8,sarima,218.55107206277876
003,2022-09-05,213.0,8,prophet,211.2075699431444
003,2022-09-05,213.0,8,xgboost,241.7689208984375
003,2022-09-12,293.0,8,seasonal_naive,205.0
003,2022-09-12,293.0,8,sarima,191.20490569986836
003,2022-09-12,293.0,8,prophet,208.11953493629844
003,2022-09-12,293.0,8,xgboost,233.6907196044922
003,2022-09-19,194.0,8,seasonal_naive,185.0
003,2022-09-19,194.0,8,sarima,177.36029093104102
003,2022-09-19,194.0,8,prophet,208.11953493629844
003,2022-09-19,194.0,8,xgboost,221.40582275390625
003,2022-09-26,206.0,8,seasonal_naive,175.0
003,2022-09-26,206.0,8,sarima,174.50937496358566
003,2022-09-26,206.0,8,prophet,199.02499176348908
003,2022-09-26,206.0,8,xgboost,218.07070922851562
003,2022-10-03,247.0,8,seasonal_naive,213.0
003,2022-10-03,247.0,8,sarima,194.0255513166741
003,2022-10-03,247.0,8,prophet,199.02499176348908
003,2022-10-03,247.0,8,xgboost,227.82830810546875
003,2022-10-10,232.0,8,seasonal_naive,193.0
003,2022-10-10,232.0,8,sarima,181.69093303170672
003,2022-10-10,232.0,8,prophet,199.8280620526286
003,2022-10-10,232.0,8,xgboost,212.5668182373047
003,2022-10-17,255.0,8,seasonal_naive,207.0
003,2022-10-17,255.0,8,sarima,198.86228398735892
003,2022-10-17,255.0,8,prophet,199.8280620526286
003,2022-10-17,255.0,8,xgboost,221.6733856201172
003,2022-10-24,194.0,8,seasonal_naive,179.0
003,2022-10-24,194.0,8,sarima,181.6058954529009
003,2022-10-24,194.0,8,prophet,205.88916397534987
003,2022-10-24,194.0,8,xgboost,223.81796264648438
003,2022-10-31,241.0,8,seasonal_naive,189.0
003,2022-10-31,241.0,8,sarima,192.21768195738548
003,2022-10-31,241.0,8,prophet,205.88916397534987
003,2022-10-31,241.0,8,xgboost,227.33544921875
003,2022-11-07,238.0,8,seasonal_naive,154.0
003,2022-11-07,238.0,8,sarima,178.24642577045552
003,2022-11-07,238.0,8,prophet,163.98204060151747
003,2022-11-07,238.0,8,xgboost,213.32049560546875
003,2022-11-14,261.0,8,seasonal_naive,192.0
003,2022-11-14,261.0,8,sarima,196.36693107250665
003,2022-11-14,261.0,8,prophet,163.98204060151747
003,2022-11-14,261.0,8,xgboost,232.63906860351562
003,2022-11-21,271.0,8,seasonal_naive,190.0
003,2022-11-21,271.0,8,sarima,180.63858738763733
003,2022-11-21,271.0,8,prophet,195.1983781102108
003,2022-11-21,271.0,8,xgboost,221.56056213378906
003,2022-11-28,249.0,8,seasonal_naive,187.0
003,2022-11-28,249.0,8,sarima,174.2894067183275
003,2022-11-28,249.0,8,prophet,195.1983781102108
003,2022-11-28,249.0,8,xgboost,217.39108276367188
003,2022-12-05,232.0,8,seasonal_naive,188.0
003,2022-12-05,232.0,8,sarima,165.45381222573772
003,2022-12-05,232.0,8,prophet,192.2661240323765
003,2022-12-05,232.0,8,xgboost,219.30984497070312
003,2022-12-12,261.0,8,seasonal_naive,184.0
003,2022-12-12,261.0,8,sarima,166.1837970082914
003,2022-12-12,261.0,8,prophet,192.2661240323765
003,2022-12-12,261.0,8,xgboost,211.28399658203125
003,2022-12-19,244.0,8,seasonal_naive,177.0
003,2022-12-19,244.0,8,sarima,157.80867659998503
003,2022-12-19,244.0,8,prophet,193.33934888598225
003,2022-12-19,244.0,8,xgboost,222.21327209472656
003,2022-12-26,226.0,8,seasonal_naive,169.0
003,2022-12-26,226.0,8,sarima,178.5644538608013
003,2022-12-26,226.0,8,prophet,193.33934888598225
003,2022-12-26,226.0,8,xgboost,209.8851776123047
004,2019-01-07,249.0,8,seasonal_naive,245.0
004,2019-01-07,249.0,8,sarima,246.918177567103
004,2019-01-07,249.0,8,prophet,247.1553697907137
004,2019-01-07,249.0,8,xgboost,270.95501708984375
004,2019-01-14,250.0,8,seasonal_naive,244.0
004,2019-01-14,250.0,8,sarima,231.93690876897463
004,2019-01-14,250.0,8,prophet,247.1553697907137
004,2019-01-14,250.0,8,xgboost,265.4967346191406
004,2019-01-21,249.0,8,seasonal_naive,252.0
004,2019-01-21,249.0,8,sarima,254.90956937554768
004,2019-01-21,249.0,8,prophet,253.552085188122
004,2019-01-21,249.0,8,xgboost,266.0137634277344
004,2019-01-28,268.0,8,seasonal_naive,268.0
004,2019-01-28,268.0,8,sarima,264.479959550792
004,2019-01-28,268.0,8,prophet,253.552085188122
004,2019-01-28,268.0,8,xgboost,239.89431762695312
004,2019-02-04,261.0,8,seasonal_naive,249.0
004,2019-02-04,261.0,8,sarima,245.3069514654605
004,2019-02-04,261.0,8,prophet,260.7536299196852
004,2019-02-04,261.0,8,xgboost,243.7026824951172
004,2019-02-11,272.0,8,seasonal_naive,261.0
004,2019-02-11,272.0,8,sarima,261.9096743069693
004,2019-02-11,272.0,8,prophet,260.7536299196852
004,2019-02-11,272.0,8,xgboost,260.0257568359375
004,2019-02-18,240.0,8,seasonal_naive,269.0
004,2019-02-18,240.0,8,sarima,255.79332039035455
004,2019-02-18,240.0,8,prophet,261.8866205349219
004,2019-02-18,240.0,8,xgboost,274.5465087890625
004,2019-02-25,242.0,8,seasonal_naive,296.0
004,2019-02-25,242.0,8,sarima,278.15194543473353
004,2019-02-25,242.0,8,prophet,261.8866205349219
004,2019-02-25,242.0,8,xgboost,284.79901123046875
004,2019-03-04,284.0,8,seasonal_naive,300.0
004,2019-03-04,284.0,8,sarima,270.51159065046505
004,2019-03-04,284.0,8,prophet,274.2873437405998
004,2019-03-04,284.0,8,xgboost,288.1610107421875
004,2019-03-11,285.0,8,seasonal_naive,286.0
004,2019-03-11,285.0,8,sarima,288.034688394475
004,2019-03-11,285.0,8,prophet,274.2873437405998
004,2019-03-11,285.0,8,xgboost,287.1187438964844
004,2019-03-18,309.0,8,seasonal_naive,277.0
004,2019-03-18,309.0,8,sarima,278.0576514603953
004,2019-03-18,309.0,8,prophet,287.24374589910474
004,2019-03-18,309.0,8,xgboost,281.91485595703125
004,2019-03-25,307.0,8,seasonal_naive,283.0
004,2019-03-25,307.0,8,sarima,286.2283092314371
004,2019-03-25,307.0,8,prophet,287.24374589910474
004,2019-03-25,307.0,8,xgboost,283.0816650390625
004,2019-04-01,290.0,8,seasonal_naive,324.0
004,2019-04-01,290.0,8,sarima,292.0084802269238
004,2019-04-01,290.0,8,prophet,293.743644108365
004,2019-04-01,290.0,8,xgboost,308.26666259765625
004,2019-04-08,301.0,8,seasonal_naive,264.0
004,2019-04-08,301.0,8,sarima,266.053614038364
004,2019-04-08,301.0,8,prophet,293.743644108365
004,2019-04-08,301.0,8,xgboost,293.3290710449219
004,2019-04-15,288.0,8,seasonal_naive,310.0
004,2019-04-15,288.0,8,sarima,295.3304530588255
004,2019-04-15,288.0,8,prophet,284.007022724795
004,2019-04-15,288.0,8,xgboost,288.7968444824219
004,2019-04-22,340.0,8,seasonal_naive,303.0
004,2019-04-22,340.0,8,sarima,287.79113217547416
004,2019-04-22,340.0,8,prophet,284.007022724795
004,2019-04-22,340.0,8,xgboost,291.6659851074219
004,2019-04-29,314.0,8,seasonal_naive,299.0
004,2019-04-29,314.0,8,sarima,287.9481967759602
004,2019-04-29,314.0,8,prophet,296.3211278390802
004,2019-04-29,314.0,8,xgboost,290.2821960449219
004,2019-05-06,328.0,8,seasonal_naive,296.0
004,2019-05-06,328.0,8,sarima,296.7879788557198
004,2019-05-06,328.0,8,prophet,296.3211278390802
004,2019-05-06,328.0,8,xgboost,286.1312561035156
004,2019-05-13,341.0,8,seasonal_naive,267.0
004,2019-05-13,341.0,8,sarima,278.1481385691457
004,2019-05-13,341.0,8,prophet,292.2075487955338
004,2019-05-13,341.0,8,xgboost,300.25006103515625
004,2019-05-20,304.0,8,seasonal_naive,296.0
004,2019-05-20,304.0,8,sarima,295.38105342734934
004,2019-05-20,304.0,8,prophet,292.2075487955338
004,2019-05-20,304.0,8,xgboost,297.02349853515625
004,2019-05-27,309.0,8,seasonal_naive,286.0
004,2019-05-27,309.0,8,sarima,277.69468707654903
004,2019-05-27,309.0,8,prophet,290.8925698162109
004,2019-05-27,309.0,8,xgboost,298.8528747558594
004,2019-06-03,241.0,8,seasonal_naive,311.0
004,2019-06-03,241.0,8,sarima,294.39404726608444
004,2019-06-03,241.0,8,prophet,290.8925698162109
004,2019-06-03,241.0,8,xgboost,314.9627380371094
004,2019-06-10,304.0,8,seasonal_naive,298.0
004,2019-06-10,304.0,8,sarima,297.49971115973244
004,2019-06-10,304.0,8,prophet,296.3491343372642
004,2019-06-10,304.0,8,xgboost,296.22015380859375
004,2019-06-17,262.0,8,seasonal_naive,319.0
004,2019-06-17,262.0,8,sarima,296.3408711044152
004,2019-06-17,262.0,8,prophet,296.3491343372642
004,2019-06-17,262.0,8,xgboost,312.5427551269531
004,2019-06-24,277.0,8,seasonal_naive,311.0
004,2019-06-24,277.0,8,sarima,288.9727571474433
004,2019-06-24,277.0,8,prophet,297.98915314611605
004,2019-06-24,277.0,8,xgboost,314.6647644042969
004,2019-07-01,297.0,8,seasonal_naive,345.0
004,2019-07-01,297.0,8,sarima,309.0484940396652
004,2019-07-01,297.0,8,prophet,297.98915314611605
004,2019-07-01,297.0,8,xgboost,295.9563293457031
004,2019-07-08,277.0,8,seasonal_naive,271.0
004,2019-07-08,277.0,8,sarima,255.70020782716392
004,2019-07-08,277.0,8,prophet,258.6962913599364
004,2019-07-08,277.0,8,xgboost,308.0408630371094
004,2019-07-15,315.0,8,seasonal_naive,296.0
004,2019-07-15,315.0,8,sarima,295.963588627721
004,2019-07-15,315.0,8,prophet,258.6962913599364
004,2019-07-15,315.0,8,xgboost,308.8362731933594
004,2019-07-22,317.0,8,seasonal_naive,287.0
004,2019-07-22,317.0,8,sarima,277.2387963109777
004,2019-07-22,317.0,8,prophet,295.13286417398234
004,2019-07-22,317.0,8,xgboost,291.23028564453125
004,2019-07-29,240.0,8,seasonal_naive,267.0
004,2019-07-29,240.0,8,sarima,273.56330454818885
004,2019-07-29,240.0,8,prophet,295.13286417398234
004,2019-07-29,240.0,8,xgboost,289.9378662109375
004,2019-08-05,263.0,8,seasonal_naive,272.0
004,2019-08-05,263.0,8,sarima,266.24188065312006
004,2019-08-05,263.0,8,prophet,270.00160299879786
004,2019-08-05,263.0,8,xgboost,291.6181640625
004,2019-08-12,272.0,8,seasonal_naive,284.0
004,2019-08-12,272.0,8,sarima,254.42866098771185
004,2019-08-12,272.0,8,prophet,270.00160299879786
004,2019-08-12,272.0,8,xgboost,263.8974914550781
004,2019-08-19,276.0,8,seasonal_naive,261.0
004,2019-08-19,276.0,8,sarima,261.21002501958435
004,2019-08-19,276.0,8,prophet,257.297637307563
004,2019-08-19,276.0,8,xgboost,265.6962890625
004,2019-08-26,227.0,8,seasonal_naive,269.0
004,2019-08-26,227.0,8,sarima,267.9558389460365
004,2019-08-26,227.0,8,prophet,257.297637307563
004,2019-08-26,227.0,8,xgboost,272.47857666015625
004,2019-09-02,271.0,8,seasonal_naive,310.0
004,2019-09-02,271.0,8,sarima,291.6706846390711
004,2019-09-02,271.0,8,prophet,273.0970749362043
004,2019-09-02,271.0,8,xgboost,281.4815368652344
