scheme,horizon,week,sarima,prophet,xgboost,lstm
static_inverse_rmse,all,,0.2534,0.2243,0.2749,0.2474
horizon_adaptive,1,,0.3183,0.0805,0.2387,0.3625
horizon_adaptive,4,,0.3057,0.0091,0.2176,0.4676
horizon_adaptive,8,,0.2354,0.0973,0.5002,0.1671
horizon_adaptive,12,,0.2789,0.0663,0.6549,0.0
regime_adaptive,1,2021-01-04,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-01-11,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-01-18,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-01-25,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-02-01,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-02-08,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-02-15,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-02-22,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-03-01,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-03-08,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-03-15,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-03-22,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-03-29,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-04-05,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-04-12,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-04-19,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-04-26,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-05-03,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-05-10,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-05-17,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-05-24,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-05-31,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-06-07,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-06-14,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-06-21,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-06-28,0.3183,0.0805,0.2387,0.3625
regime_adaptive,1,2021-07-05,0.0285,0.431,0.1001,0.4404
regime_adaptive,1,2021-07-12,0.0539,0.2024,0.2014,0.5422
regime_adaptive,1,2021-07-19,0.0598,0.1321,0.2285,0.5796
regime_adaptive,1,2021-07-26,0.1937,0.3118,0.0344,0.4601
regime_adaptive,1,2021-08-02,0.2261,0.2363,0.0692,0.4685
regime_adaptive,1,2021-08-09,0.2316,0.1649,0.1032,0.5003
regime_adaptive,1,2021-08-16,0.2366,0.1541,0.0946,0.5148
regime_adaptive,1,2021-08-23,0.234,0.1518,0.0971,0.5171
regime_adaptive,1,2021-08-30,0.2207,0.1639,0.1038,0.5115
regime_adaptive,1,2021-09-06,0.2112,0.1646,0.1147,0.5095
regime_adaptive,1,2021-09-13,0.2021,0.1669,0.1331,0.4979
regime_adaptive,1,2021-09-20,0.2031,0.1687,0.1315,0.4967
regime_adaptive,1,2021-09-27,0.189,0.1825,0.1312,0.4973
regime_adaptive,1,2021-10-04,0.1853,0.1849,0.1346,0.4952
regime_adaptive,1,2021-10-11,0.1839,0.1833,0.1365,0.4962
regime_adaptive,1,2021-10-18,0.1909,0.1802,0.1307,0.4982
regime_adaptive,1,2021-10-25,0.189,0.1752,0.1334,0.5024
regime_adaptive,1,2021-11-01,0.1829,0.1741,0.1407,0.5023
regime_adaptive,1,2021-11-08,0.1812,0.1758,0.1339,0.5092
regime_adaptive,1,2021-11-15,0.1842,0.1795,0.1312,0.5051
regime_adaptive,1,2021-11-22,0.1938,0.1748,0.1441,0.4873
regime_adaptive,1,2021-11-29,0.1883,0.164,0.172,0.4757
regime_adaptive,1,2021-12-06,0.1923,0.1674,0.166,0.4744
regime_adaptive,1,2021-12-13,0.1923,0.1678,0.1644,0.4755
regime_adaptive,1,2021-12-20,0.2247,0.1726,0.1324,0.4703
regime_adaptive,1,2021-12-27,0.2231,0.1754,0.134,0.4675
regime_adaptive,1,2022-01-03,0.255,0.1922,0.094,0.4587
regime_adaptive,1,2022-01-10,0.2591,0.1945,0.0941,0.4523
regime_adaptive,1,2022-01-17,0.2724,0.1936,0.1043,0.4297
regime_adaptive,1,2022-01-24,0.2869,0.192,0.0954,0.4257
regime_adaptive,1,2022-01-31,0.2873,0.1836,0.107,0.4222
regime_adaptive,1,2022-02-07,0.2769,0.1762,0.092,0.4549
regime_adaptive,1,2022-02-14,0.2822,0.1729,0.0766,0.4683
regime_adaptive,1,2022-02-21,0.2866,0.1674,0.1041,0.4418
regime_adaptive,1,2022-02-28,0.2819,0.1625,0.1245,0.4311
regime_adaptive,1,2022-03-07,0.2828,0.1617,0.1321,0.4234
regime_adaptive,1,2022-03-14,0.2587,0.154,0.1566,0.4306
regime_adaptive,1,2022-03-21,0.2584,0.1451,0.1778,0.4187
regime_adaptive,1,2022-03-28,0.2609,0.1309,0.217,0.3912
regime_adaptive,1,2022-04-04,0.2615,0.1285,0.2282,0.3817
regime_adaptive,1,2022-04-11,0.2549,0.133,0.216,0.3961
regime_adaptive,1,2022-04-18,0.2349,0.1382,0.1864,0.4404
regime_adaptive,1,2022-04-25,0.2368,0.1304,0.2375,0.3953
regime_adaptive,1,2022-05-02,0.2417,0.1361,0.22,0.4021
regime_adaptive,1,2022-05-09,0.2399,0.128,0.2355,0.3966
regime_adaptive,1,2022-05-16,0.2352,0.1249,0.2453,0.3946
regime_adaptive,1,2022-05-23,0.2769,0.111,0.2482,0.364
regime_adaptive,1,2022-05-30,0.2841,0.1048,0.2583,0.3527
regime_adaptive,1,2022-06-06,0.3062,0.0941,0.2293,0.3705
regime_adaptive,1,2022-06-13,0.3086,0.0931,0.2399,0.3585
regime_adaptive,1,2022-06-20,0.3124,0.0866,0.2472,0.3538
regime_adaptive,1,2022-06-27,0.3224,0.0852,0.2364,0.356
regime_adaptive,1,2022-07-04,0.3237,0.0904,0.2287,0.3573
regime_adaptive,1,2022-07-11,0.3169,0.1162,0.2215,0.3454
regime_adaptive,1,2022-07-18,0.3143,0.1416,0.2289,0.3151
regime_adaptive,1,2022-07-25,0.3917,0.0064,0.308,0.2939
regime_adaptive,1,2022-08-01,0.3709,0.0406,0.3097,0.2788
regime_adaptive,1,2022-08-08,0.349,0.1086,0.3098,0.2326
regime_adaptive,1,2022-08-15,0.3393,0.1456,0.3088,0.2063
regime_adaptive,1,2022-08-22,0.3349,0.1502,0.3244,0.1905
regime_adaptive,1,2022-08-29,0.352,0.1048,0.3494,0.1938
regime_adaptive,1,2022-09-05,0.3707,0.0691,0.3435,0.2168
regime_adaptive,1,2022-09-12,0.3755,0.0628,0.3216,0.2401
regime_adaptive,1,2022-09-19,0.3713,0.0473,0.3284,0.2531
regime_adaptive,1,2022-09-26,0.3926,0.0093,0.3243,0.2739
regime_adaptive,1,2022-10-03,0.3941,0.0069,0.321,0.278
regime_adaptive,1,2022-10-10,0.3955,0.0002,0.3179,0.2864
regime_adaptive,1,2022-10-17,0.3851,0.0,0.3247,0.2902
regime_adaptive,1,2022-10-24,0.3879,0.0,0.3272,0.2849
regime_adaptive,1,2022-10-31,0.4031,0.0,0.3396,0.2573
regime_adaptive,1,2022-11-07,0.4145,0.0,0.339,0.2465
regime_adaptive,1,2022-11-14,0.4213,0.0,0.3503,0.2284
regime_adaptive,1,2022-11-21,0.412,0.0,0.3311,0.2569
regime_adaptive,1,2022-11-28,0.4181,0.0,0.3108,0.2712
regime_adaptive,1,2022-12-05,0.427,0.0,0.2966,0.2764
regime_adaptive,1,2022-12-12,0.4234,0.0,0.2943,0.2823
regime_adaptive,1,2022-12-19,0.4308,0.0,0.2755,0.2937
regime_adaptive,1,2022-12-26,0.433,0.0,0.3148,0.2522
regime_adaptive,1,2023-01-02,0.3904,0.0,0.3504,0.2592
regime_adaptive,1,2023-01-09,0.3963,0.0,0.3498,0.2539
regime_adaptive,1,2023-01-16,0.3895,0.0,0.3388,0.2717
regime_adaptive,1,2023-01-23,0.3816,0.0,0.3357,0.2827
regime_adaptive,1,2023-01-30,0.3768,0.0,0.3275,0.2957
regime_adaptive,1,2023-02-06,0.3959,0.0,0.331,0.2731
regime_adaptive,1,2023-02-13,0.3938,0.0,0.3299,0.2762
regime_adaptive,1,2023-02-20,0.3824,0.0,0.342,0.2757
regime_adaptive,1,2023-02-27,0.387,0.0,0.3219,0.2911
regime_adaptive,1,2023-03-06,0.387,0.0,0.3192,0.2938
regime_adaptive,1,2023-03-13,0.4087,0.0,0.3047,0.2866
regime_adaptive,1,2023-03-20,0.4173,0.0,0.311,0.2717
regime_adaptive,1,2023-03-27,0.4307,0.0,0.3182,0.2511
regime_adaptive,1,2023-04-03,0.4322,0.0,0.338,0.2298
regime_adaptive,1,2023-04-10,0.433,0.0,0.3561,0.2108
regime_adaptive,1,2023-04-17,0.459,0.0,0.337,0.204
regime_adaptive,1,2023-04-24,0.4563,0.0045,0.3397,0.1995
regime_adaptive,1,2023-05-01,0.4502,0.0027,0.3547,0.1924
regime_adaptive,1,2023-05-08,0.4579,0.0115,0.3455,0.185
regime_adaptive,1,2023-05-15,0.4646,0.0112,0.3384,0.1858
regime_adaptive,1,2023-05-22,0.5104,0.0053,0.3502,0.1341
regime_adaptive,1,2023-05-29,0.5043,0.0045,0.3471,0.1441
regime_adaptive,1,2023-06-05,0.5071,0.0037,0.3503,0.139
regime_adaptive,1,2023-06-12,0.5029,0.004,0.3466,0.1465
regime_adaptive,1,2023-06-19,0.51,0.0106,0.3528,0.1266
regime_adaptive,1,2023-06-26,0.505,0.0155,0.3485,0.131
regime_adaptive,1,2023-07-03,0.4933,0.0131,0.3805,0.1132
regime_adaptive,1,2023-07-10,0.4944,0.0158,0.3833,0.1064
regime_adaptive,1,2023-07-17,0.4863,0.0206,0.3739,0.1192
regime_adaptive,1,2023-07-24,0.2167,0.0474,0.4241,0.3118
regime_adaptive,1,2023-07-31,0.1529,0.0727,0.5815,0.1929
regime_adaptive,1,2023-08-07,0.1638,0.0734,0.5723,0.1905
regime_adaptive,1,2023-08-14,0.17,0.0663,0.5837,0.1801
regime_adaptive,1,2023-08-21,0.1773,0.0704,0.5665,0.1858
regime_adaptive,1,2023-08-28,0.176,0.0809,0.5508,0.1923
regime_adaptive,1,2023-09-04,0.1629,0.0959,0.5582,0.183
regime_adaptive,1,2023-09-11,0.1639,0.0968,0.5494,0.1899
regime_adaptive,1,2023-09-18,0.1739,0.1019,0.5414,0.1828
regime_adaptive,1,2023-09-25,0.1714,0.1097,0.5363,0.1826
regime_adaptive,1,2023-10-02,0.1715,0.1152,0.5322,0.181
regime_adaptive,1,2023-10-09,0.1709,0.1248,0.5338,0.1705
regime_adaptive,1,2023-10-16,0.1674,0.1485,0.5221,0.1621
regime_adaptive,1,2023-10-23,0.1679,0.1739,0.5015,0.1567
regime_adaptive,1,2023-10-30,0.1458,0.2068,0.4665,0.1809
regime_adaptive,1,2023-11-06,0.1396,0.2096,0.4816,0.1692
regime_adaptive,1,2023-11-13,0.1279,0.1932,0.4802,0.1987
regime_adaptive,1,2023-11-20,0.1283,0.2001,0.4953,0.1762
regime_adaptive,1,2023-11-27,0.1155,0.2153,0.4855,0.1836
regime_adaptive,1,2023-12-04,0.1007,0.2344,0.5007,0.1642
regime_adaptive,1,2023-12-11,0.1077,0.2321,0.5002,0.16
regime_adaptive,1,2023-12-18,0.0672,0.205,0.5642,0.1635
regime_adaptive,1,2023-12-25,0.0706,0.203,0.5347,0.1917
regime_adaptive,1,2024-01-01,0.073,0.1416,0.5854,0.2001
regime_adaptive,1,2024-01-08,0.0375,0.1774,0.5867,0.1983
regime_adaptive,1,2024-01-15,0.0341,0.1836,0.5671,0.2152
regime_adaptive,1,2024-01-22,0.026,0.176,0.5872,0.2108
regime_adaptive,1,2024-01-29,0.0225,0.1878,0.5851,0.2046
regime_adaptive,1,2024-02-05,0.0313,0.2124,0.5438,0.2125
regime_adaptive,1,2024-02-12,0.033,0.2319,0.5345,0.2006
regime_adaptive,1,2024-02-19,0.0375,0.2318,0.5309,0.1998
regime_adaptive,1,2024-02-26,0.0383,0.2413,0.5227,0.1977
regime_adaptive,1,2024-03-04,0.0386,0.2446,0.5223,0.1944
regime_adaptive,1,2024-03-11,0.0353,0.2551,0.5239,0.1858
regime_adaptive,1,2024-03-18,0.0296,0.2587,0.5205,0.1912
regime_adaptive,1,2024-03-25,0.0147,0.2711,0.4974,0.2169
regime_adaptive,1,2024-04-01,0.0238,0.261,0.4705,0.2448
regime_adaptive,1,2024-04-08,0.0229,0.2775,0.4565,0.243
regime_adaptive,1,2024-04-15,0.0214,0.2659,0.4721,0.2406
regime_adaptive,1,2024-04-22,0.0317,0.2487,0.4768,0.2428
regime_adaptive,1,2024-04-29,0.0231,0.2509,0.4749,0.2512
regime_adaptive,1,2024-05-06,0.0191,0.2491,0.4611,0.2707
regime_adaptive,1,2024-05-13,0.0122,0.2525,0.475,0.2603
regime_adaptive,1,2024-05-20,0.0209,0.2471,0.4618,0.2702
regime_adaptive,1,2024-05-27,0.0309,0.2342,0.4608,0.2741
regime_adaptive,1,2024-06-03,0.0252,0.2524,0.4659,0.2565
regime_adaptive,1,2024-06-10,0.0094,0.2533,0.4618,0.2754
regime_adaptive,1,2024-06-17,0.0165,0.2508,0.4559,0.2768
regime_adaptive,1,2024-06-24,0.0038,0.2472,0.4813,0.2677
regime_adaptive,1,2024-07-01,0.0047,0.2571,0.4742,0.264
regime_adaptive,1,2024-07-08,0.01,0.2558,0.4813,0.2529
regime_adaptive,1,2024-07-15,0.0191,0.2463,0.4856,0.249
regime_adaptive,1,2024-07-22,0.0512,0.2397,0.4814,0.2277
regime_adaptive,1,2024-07-29,0.107,0.2254,0.3533,0.3143
regime_adaptive,1,2024-08-05,0.1103,0.2141,0.3511,0.3245
regime_adaptive,1,2024-08-12,0.1299,0.1898,0.36,0.3203
regime_adaptive,1,2024-08-19,0.1295,0.1824,0.3573,0.3307
regime_adaptive,1,2024-08-26,0.1311,0.1862,0.3669,0.3157
regime_adaptive,1,2024-09-02,0.1411,0.1858,0.3622,0.3109
regime_adaptive,1,2024-09-09,0.1501,0.1871,0.3643,0.2985
regime_adaptive,1,2024-09-16,0.15,0.1932,0.3674,0.2894
regime_adaptive,1,2024-09-23,0.1474,0.1969,0.3676,0.2881
regime_adaptive,1,2024-09-30,0.1496,0.1921,0.3745,0.2838
regime_adaptive,1,2024-10-07,0.1544,0.1839,0.3876,0.2742
regime_adaptive,1,2024-10-14,0.1378,0.1764,0.415,0.2707
regime_adaptive,1,2024-10-21,0.1245,0.1763,0.4359,0.2633
regime_adaptive,1,2024-10-28,0.125,0.1837,0.4482,0.2432
regime_adaptive,1,2024-11-04,0.1222,0.1693,0.4629,0.2455
regime_adaptive,1,2024-11-11,0.1253,0.1727,0.4447,0.2573
regime_adaptive,1,2024-11-18,0.1241,0.1817,0.4387,0.2555
regime_adaptive,1,2024-11-25,0.1113,0.1608,0.4877,0.2403
regime_adaptive,1,2024-12-02,0.1039,0.1603,0.4892,0.2466
regime_adaptive,1,2024-12-09,0.1075,0.1543,0.488,0.2502
regime_adaptive,1,2024-12-16,0.1481,0.134,0.4715,0.2463
regime_adaptive,1,2024-12-23,0.1462,0.1189,0.5002,0.2347
regime_adaptive,1,2024-12-30,0.1414,0.1964,0.4275,0.2347
regime_adaptive,1,2025-01-06,0.1825,0.1649,0.4574,0.1952
regime_adaptive,1,2025-01-13,0.1767,0.1808,0.4628,0.1796
regime_adaptive,1,2025-01-20,0.2032,0.1433,0.4633,0.1901
regime_adaptive,1,2025-01-27,0.2129,0.1423,0.4454,0.1993
regime_adaptive,1,2025-02-03,0.1919,0.1337,0.5015,0.1729
regime_adaptive,1,2025-02-10,0.1924,0.1103,0.5326,0.1646
regime_adaptive,1,2025-02-17,0.1948,0.1032,0.5431,0.1589
regime_adaptive,1,2025-02-24,0.1783,0.1063,0.5587,0.1567
regime_adaptive,1,2025-03-03,0.1803,0.1041,0.5603,0.1552
regime_adaptive,1,2025-03-10,0.167,0.1171,0.554,0.1618
regime_adaptive,1,2025-03-17,0.1778,0.1197,0.5532,0.1492
regime_adaptive,1,2025-03-24,0.1935,0.1145,0.5402,0.1518
regime_adaptive,1,2025-03-31,0.1919,0.1192,0.553,0.1359
regime_adaptive,1,2025-04-07,0.2007,0.1195,0.5396,0.1403
regime_adaptive,1,2025-04-14,0.1983,0.1204,0.5405,0.1408
regime_adaptive,1,2025-04-21,0.2042,0.1175,0.5333,0.145
regime_adaptive,1,2025-04-28,0.2128,0.1106,0.5438,0.1328
regime_adaptive,1,2025-05-05,0.2167,0.1073,0.5518,0.1241
regime_adaptive,1,2025-05-12,0.2252,0.0969,0.5353,0.1426
regime_adaptive,1,2025-05-19,0.2115,0.0925,0.5299,0.1662
regime_adaptive,1,2025-05-26,0.2186,0.0852,0.5207,0.1754
regime_adaptive,1,2025-06-02,0.2235,0.0531,0.5229,0.2006
regime_adaptive,1,2025-06-09,0.2405,0.0511,0.506,0.2024
regime_adaptive,1,2025-06-16,0.2338,0.0428,0.5091,0.2143
regime_adaptive,1,2025-06-23,0.237,0.0548,0.4865,0.2217
regime_adaptive,1,2025-06-30,0.2536,0.056,0.4688,0.2217
regime_adaptive,1,2025-07-07,0.2623,0.0507,0.4585,0.2285
regime_adaptive,1,2025-07-14,0.2574,0.0565,0.4751,0.211
regime_adaptive,1,2025-07-21,0.2506,0.0502,0.4707,0.2285
regime_adaptive,1,2025-07-28,0.2695,0.0454,0.437,0.2481
regime_adaptive,1,2025-08-04,0.2707,0.0436,0.4351,0.2505
regime_adaptive,1,2025-08-11,0.2627,0.0541,0.4027,0.2804
regime_adaptive,1,2025-08-18,0.2547,0.0584,0.4133,0.2736
regime_adaptive,1,2025-08-25,0.2438,0.0508,0.3734,0.332
regime_adaptive,1,2025-09-01,0.251,0.046,0.3676,0.3354
regime_adaptive,1,2025-09-08,0.2432,0.0372,0.374,0.3456
regime_adaptive,1,2025-09-15,0.2366,0.0377,0.3713,0.3544
regime_adaptive,1,2025-09-22,0.2309,0.0303,0.3815,0.3573
regime_adaptive,1,2025-09-29,0.2214,0.0387,0.3764,0.3634
regime_adaptive,1,2025-10-06,0.2107,0.0377,0.3795,0.3722
regime_adaptive,1,2025-10-13,0.2349,0.0414,0.3628,0.361
regime_adaptive,1,2025-10-20,0.2306,0.0396,0.3621,0.3677
regime_adaptive,1,2025-10-27,0.2206,0.0341,0.3583,0.387
regime_adaptive,1,2025-11-03,0.2352,0.0333,0.3449,0.3866
regime_adaptive,1,2025-11-10,0.2426,0.0232,0.3646,0.3695
regime_adaptive,1,2025-11-17,0.2345,0.0179,0.3617,0.386
regime_adaptive,1,2025-11-24,0.2769,0.0325,0.3336,0.357
regime_adaptive,1,2025-12-01,0.2881,0.0402,0.262,0.4097
regime_adaptive,1,2025-12-08,0.2861,0.0277,0.2733,0.4129
regime_adaptive,1,2025-12-15,0.2708,0.035,0.286,0.4082
regime_adaptive,1,2025-12-22,0.2788,0.0478,0.2449,0.4285
regime_adaptive,1,2025-12-29,0.2765,0.0479,0.2359,0.4398
regime_adaptive,1,2026-01-05,0.2572,0.0645,0.2033,0.475
regime_adaptive,1,2026-01-12,0.2762,0.0672,0.199,0.4576
regime_adaptive,1,2026-01-19,0.2885,0.0847,0.2093,0.4175
regime_adaptive,1,2026-01-26,0.2776,0.0669,0.2507,0.4047
regime_adaptive,1,2026-02-02,0.2869,0.0844,0.2074,0.4213
regime_adaptive,1,2026-02-09,0.2718,0.1122,0.1772,0.4388
regime_adaptive,1,2026-02-16,0.2701,0.1168,0.173,0.4402
regime_adaptive,1,2026-02-23,0.2747,0.1425,0.1705,0.4122
regime_adaptive,1,2026-03-02,0.2737,0.1391,0.1918,0.3954
regime_adaptive,1,2026-03-09,0.2896,0.1241,0.2021,0.3843
regime_adaptive,1,2026-03-16,0.2803,0.1169,0.2063,0.3965
regime_adaptive,1,2026-03-23,0.2763,0.121,0.2127,0.39
regime_adaptive,1,2026-03-30,0.2738,0.1095,0.2073,0.4093
regime_adaptive,1,2026-04-06,0.2715,0.1098,0.2127,0.406
regime_adaptive,1,2026-04-13,0.2799,0.1124,0.2126,0.3951
regime_adaptive,1,2026-04-20,0.2784,0.1102,0.2287,0.3828
regime_adaptive,1,2026-04-27,0.2785,0.1149,0.2134,0.3932
regime_adaptive,1,2026-05-04,0.2753,0.1142,0.2199,0.3905
regime_adaptive,1,2026-05-11,0.2773,0.1268,0.2259,0.3699
regime_adaptive,1,2026-05-18,0.2866,0.1368,0.2443,0.3323
regime_adaptive,1,2026-05-25,0.2764,0.145,0.2421,0.3365
regime_adaptive,4,2021-01-04,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-01-11,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-01-18,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-01-25,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-02-01,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-02-08,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-02-15,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-02-22,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-03-01,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-03-08,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-03-15,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-03-22,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-03-29,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-04-05,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-04-12,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-04-19,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-04-26,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-05-03,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-05-10,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-05-17,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-05-24,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-05-31,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-06-07,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-06-14,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-06-21,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-06-28,0.3057,0.0091,0.2176,0.4676
regime_adaptive,4,2021-07-05,0.239,0.1616,0.0257,0.5738
regime_adaptive,4,2021-07-12,0.263,0.1029,0.025,0.609
regime_adaptive,4,2021-07-19,0.2784,0.0398,0.0278,0.6539
regime_adaptive,4,2021-07-26,0.2766,0.0356,0.0256,0.6622
regime_adaptive,4,2021-08-02,0.2778,0.0289,0.0259,0.6674
regime_adaptive,4,2021-08-09,0.2666,0.043,0.0299,0.6605
regime_adaptive,4,2021-08-16,0.2589,0.0547,0.0334,0.653
regime_adaptive,4,2021-08-23,0.244,0.0762,0.0409,0.6389
regime_adaptive,4,2021-08-30,0.241,0.0857,0.041,0.6324
regime_adaptive,4,2021-09-06,0.2245,0.0975,0.0474,0.6306
regime_adaptive,4,2021-09-13,0.217,0.1045,0.0521,0.6264
regime_adaptive,4,2021-09-20,0.2152,0.1053,0.054,0.6256
regime_adaptive,4,2021-09-27,0.2179,0.1056,0.051,0.6255
regime_adaptive,4,2021-10-04,0.2163,0.103,0.0546,0.6262
regime_adaptive,4,2021-10-11,0.2154,0.1027,0.0564,0.6255
regime_adaptive,4,2021-10-18,0.2113,0.101,0.0573,0.6304
regime_adaptive,4,2021-10-25,0.2171,0.1032,0.0551,0.6246
regime_adaptive,4,2021-11-01,0.232,0.1071,0.0456,0.6153
regime_adaptive,4,2021-11-08,0.2262,0.1036,0.0492,0.621
regime_adaptive,4,2021-11-15,0.229,0.1052,0.0492,0.6166
regime_adaptive,4,2021-11-22,0.2294,0.1059,0.0511,0.6135
regime_adaptive,4,2021-11-29,0.2463,0.1085,0.032,0.6132
regime_adaptive,4,2021-12-06,0.246,0.1111,0.0345,0.6084
regime_adaptive,4,2021-12-13,0.2589,0.1207,0.0212,0.5991
regime_adaptive,4,2021-12-20,0.2666,0.1235,0.0148,0.5952
regime_adaptive,4,2021-12-27,0.2736,0.1243,0.0168,0.5853
regime_adaptive,4,2022-01-03,0.2826,0.1263,0.0089,0.5823
regime_adaptive,4,2022-01-10,0.2841,0.1221,0.0057,0.5881
regime_adaptive,4,2022-01-17,0.2798,0.1147,0.0,0.6055
regime_adaptive,4,2022-01-24,0.2808,0.1019,0.0,0.6173
regime_adaptive,4,2022-01-31,0.2822,0.1067,0.0,0.6112
regime_adaptive,4,2022-02-07,0.2782,0.1067,0.0197,0.5955
regime_adaptive,4,2022-02-14,0.2638,0.0992,0.0635,0.5735
regime_adaptive,4,2022-02-21,0.2424,0.0915,0.1093,0.5568
regime_adaptive,4,2022-02-28,0.232,0.0845,0.1468,0.5368
regime_adaptive,4,2022-03-07,0.2224,0.0752,0.1859,0.5165
regime_adaptive,4,2022-03-14,0.219,0.0668,0.2251,0.4891
regime_adaptive,4,2022-03-21,0.2191,0.0667,0.2248,0.4894
regime_adaptive,4,2022-03-28,0.1952,0.0729,0.1946,0.5374
regime_adaptive,4,2022-04-04,0.2107,0.0636,0.2488,0.4769
regime_adaptive,4,2022-04-11,0.2175,0.0683,0.2402,0.474
regime_adaptive,4,2022-04-18,0.2171,0.0644,0.2662,0.4523
regime_adaptive,4,2022-04-25,0.2191,0.0633,0.2871,0.4305
regime_adaptive,4,2022-05-02,0.2447,0.063,0.2754,0.4169
regime_adaptive,4,2022-05-09,0.2558,0.0589,0.298,0.3874
regime_adaptive,4,2022-05-16,0.2633,0.0615,0.2934,0.3818
regime_adaptive,4,2022-05-23,0.2692,0.0612,0.3159,0.3537
regime_adaptive,4,2022-05-30,0.2799,0.0641,0.34,0.3159
regime_adaptive,4,2022-06-06,0.2863,0.059,0.3713,0.2834
regime_adaptive,4,2022-06-13,0.2879,0.0762,0.3602,0.2757
regime_adaptive,4,2022-06-20,0.2912,0.0987,0.3452,0.2649
regime_adaptive,4,2022-06-27,0.2951,0.1212,0.3324,0.2513
regime_adaptive,4,2022-07-04,0.3573,0.0165,0.3984,0.2277
regime_adaptive,4,2022-07-11,0.3411,0.0464,0.4016,0.2109
regime_adaptive,4,2022-07-18,0.3126,0.133,0.3917,0.1627
regime_adaptive,4,2022-07-25,0.3045,0.174,0.3933,0.1282
regime_adaptive,4,2022-08-01,0.2859,0.2221,0.4012,0.0908
regime_adaptive,4,2022-08-08,0.2872,0.2059,0.4112,0.0958
regime_adaptive,4,2022-08-15,0.2857,0.2052,0.4175,0.0916
regime_adaptive,4,2022-08-22,0.2989,0.1632,0.4186,0.1192
regime_adaptive,4,2022-08-29,0.2959,0.1435,0.4236,0.1369
regime_adaptive,4,2022-09-05,0.3264,0.0621,0.4221,0.1895
regime_adaptive,4,2022-09-12,0.3371,0.0301,0.4181,0.2148
regime_adaptive,4,2022-09-19,0.3385,0.0023,0.4205,0.2387
regime_adaptive,4,2022-09-26,0.3295,0.0,0.4192,0.2513
regime_adaptive,4,2022-10-03,0.3254,0.0,0.415,0.2596
regime_adaptive,4,2022-10-10,0.3301,0.0,0.4298,0.2401
regime_adaptive,4,2022-10-17,0.332,0.0,0.428,0.24
regime_adaptive,4,2022-10-24,0.3376,0.0,0.4404,0.222
